customer_id,gender,senior_citizen,partner,dependents,tenure_months,internet_service,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
C103187,Male,0,0,0,37,None,One year,1,Electronic check,23.53,838.45,0
C103188,Female,0,0,0,32,Fiber optic,Month-to-month,0,Bank transfer,95.71,3048.34,1
C103189,Female,0,1,1,34,None,Two year,1,Bank transfer,37.21,1240.3,0
C103190,Female,0,0,1,11,Fiber optic,Month-to-month,1,Electronic check,94.11,1065.23,1
C103191,Female,1,1,0,25,Fiber optic,Two year,1,Credit card,71.52,1828.37,0
C103192,Male,0,0,0,25,Fiber optic,Month-to-month,0,Mailed check,96.47,2471.82,0
C103193,Male,1,0,0,48,None,Month-to-month,1,Credit card,25.1,1193.17,0
C103194,Male,1,0,0,43,DSL,Month-to-month,1,Electronic check,75.43,3259.87,0
C103195,Female,0,0,0,30,DSL,Month-to-month,1,Bank transfer,57.17,1759.91,0
C103196,Male,0,1,0,37,None,Two year,0,Electronic check,23.88,937.8,0
C103197,Female,0,1,0,41,Fiber optic,One year,1,Bank transfer,87.72,3553.45,0
C103198,Female,0,0,1,3,Fiber optic,Month-to-month,1,Credit card,79.54,260.32,1
C103199,Male,0,0,0,64,Fiber optic,Month-to-month,1,Bank transfer,74.04,4696.8,1
C103200,Male,0,1,1,65,Fiber optic,Month-to-month,1,Mailed check,67.82,4387.24,0
C103201,Male,1,0,0,26,DSL,One year,1,Bank transfer,85.62,2180.38,0
C103202,Male,0,1,0,55,Fiber optic,Month-to-month,0,Mailed check,71.65,3919.02,0
C103203,Male,0,0,0,29,DSL,Month-to-month,0,Electronic check,46.76,1305.3,0
C103204,Male,0,0,0,4,DSL,Month-to-month,1,Bank transfer,66.58,224.95,0
C103205,Female,0,0,0,63,None,Two year,0,Credit card,18.0,1102.34,0
C103206,Female,0,0,1,19,DSL,Month-to-month,1,Electronic check,49.12,943.89,1
C103207,Female,0,1,1,26,DSL,One year,0,Bank transfer,37.01,963.45,0
C103208,Female,0,1,0,42,DSL,Two year,0,Credit card,62.34,2560.74,0
C103209,Female,1,1,0,32,None,Month-to-month,0,Bank transfer,18.0,671.95,0
C103210,Female,0,1,0,19,None,Month-to-month,1,Mailed check,32.15,593.75,0
C103211,Male,1,0,1,58,DSL,Month-to-month,0,Electronic check,59.39,3398.1,0
C103212,Male,0,0,0,25,Fiber optic,One year,0,Electronic check,85.68,2162.39,0
C103213,Male,0,0,0,43,Fiber optic,Month-to-month,0,Mailed check,81.37,3498.75,0
C103214,Female,0,1,1,48,Fiber optic,Month-to-month,0,Bank transfer,82.79,3945.48,0
C103215,Male,0,0,1,68,DSL,Month-to-month,0,Electronic check,52.84,3606.79,0
C103216,Female,1,1,0,34,DSL,One year,1,Mailed check,55.6,1866.87,0
C103217,Female,0,1,0,34,Fiber optic,One year,1,Bank transfer,78.24,2649.81,0
C103218,Female,0,1,0,66,DSL,Month-to-month,0,Electronic check,72.11,4810.56,1
C103219,Female,0,0,0,34,Fiber optic,One year,0,Bank transfer,81.83,2786.54,1
C103220,Female,0,1,0,21,DSL,Month-to-month,0,Bank transfer,41.88,900.97,0
C103221,Male,0,1,1,3,Fiber optic,Month-to-month,0,Bank transfer,87.07,242.94,0
C103222,Male,0,1,0,23,Fiber optic,Month-to-month,0,Mailed check,78.57,1812.47,1
C103223,Male,1,0,1,14,Fiber optic,One year,1,Mailed check,86.64,1185.98,0
C103224,Female,0,1,0,22,Fiber optic,One year,0,Bank transfer,82.84,1793.95,0
C103225,Male,0,0,1,39,DSL,Month-to-month,0,Credit card,71.92,2790.45,0
C103226,Male,0,1,0,38,DSL,Month-to-month,1,Bank transfer,58.93,2215.03,0
C103227,Female,0,1,0,13,Fiber optic,Month-to-month,0,Bank transfer,91.53,1226.22,1
C103228,Male,1,0,0,33,Fiber optic,Month-to-month,1,Electronic check,92.68,3078.71,1
C103229,Female,0,1,1,33,None,Month-to-month,1,Credit card,18.0,513.77,1
C103230,Female,0,0,0,3,Fiber optic,Month-to-month,0,Electronic check,86.5,319.85,1
C103231,Female,0,1,0,20,Fiber optic,Month-to-month,1,Electronic check,80.93,1641.04,1
C103232,Male,1,1,1,52,DSL,Month-to-month,0,Electronic check,50.33,2657.22,0
C103233,Female,0,1,1,1,DSL,Month-to-month,0,Credit card,50.36,44.38,1
C103234,Female,1,1,0,21,DSL,Month-to-month,1,Bank transfer,68.57,1387.68,0
C103235,Female,0,0,0,34,None,One year,1,Credit card,48.14,1590.42,0
C103236,Male,1,0,0,12,Fiber optic,Month-to-month,0,Bank transfer,78.56,1002.47,0
C103237,Female,0,1,0,47,Fiber optic,One year,0,Credit card,86.73,4019.36,0
C103238,Female,0,0,0,52,Fiber optic,Month-to-month,1,Bank transfer,89.48,4602.36,1
C103239,Female,0,0,0,24,DSL,Month-to-month,1,Bank transfer,57.76,1371.09,0
C103240,Male,0,0,0,16,DSL,Month-to-month,1,Electronic check,73.26,1123.69,1
C103241,Male,1,0,0,56,DSL,Month-to-month,1,Bank transfer,79.58,4475.14,0
C103242,Male,1,1,0,15,DSL,One year,1,Bank transfer,57.22,879.68,0
C103243,Female,0,0,0,10,Fiber optic,Month-to-month,1,Electronic check,100.88,1023.28,1
C103244,Female,1,0,0,2,DSL,Month-to-month,0,Electronic check,55.63,89.76,0
C103245,Male,0,1,1,6,Fiber optic,Month-to-month,0,Electronic check,77.24,473.55,1
C103246,Female,0,1,1,63,None,Month-to-month,1,Electronic check,25.89,1693.5,0
C103247,Male,0,0,0,68,None,Two year,1,Bank transfer,33.95,2258.41,0
C103248,Male,0,1,1,39,DSL,Two year,1,Bank transfer,61.17,2424.71,0
C103249,Female,0,0,0,67,Fiber optic,Month-to-month,1,Credit card,92.9,6252.58,1
C103250,Male,0,1,0,51,DSL,Month-to-month,1,Bank transfer,63.81,3250.63,0
C103251,Male,0,0,0,29,DSL,Month-to-month,0,Bank transfer,70.82,2059.6,0
C103252,Female,0,0,0,52,Fiber optic,Month-to-month,1,Bank transfer,91.25,4757.49,0
C103253,Female,0,0,0,30,Fiber optic,Month-to-month,1,Bank transfer,99.24,2943.02,0
C103254,Female,0,1,1,70,Fiber optic,Month-to-month,1,Electronic check,80.14,5552.67,1
C103255,Male,0,0,0,62,None,Month-to-month,1,Mailed check,25.37,1604.67,0
C103256,Female,0,0,0,61,DSL,Month-to-month,1,Electronic check,61.99,3737.82,0
C103257,Female,0,1,0,38,None,Month-to-month,0,Bank transfer,18.17,652.2,0
C103258,Male,0,0,0,37,DSL,Month-to-month,1,Electronic check,53.94,1977.73,1
C103259,Female,0,1,1,8,None,Two year,1,Bank transfer,30.06,250.44,0
C103260,Female,0,0,0,47,Fiber optic,Month-to-month,1,Credit card,92.32,4321.56,1
C103261,Male,0,0,1,8,DSL,One year,1,Bank transfer,62.9,477.86,0
C103262,Female,0,0,0,39,Fiber optic,Month-to-month,0,Electronic check,93.47,3678.68,1
C103263,Female,1,0,0,9,DSL,Month-to-month,0,Bank transfer,51.17,448.87,1
C103264,Female,0,0,0,34,Fiber optic,One year,0,Bank transfer,81.87,2755.63,0
C103265,Female,1,0,1,56,DSL,Month-to-month,0,Credit card,50.56,2845.17,0
C103266,Female,1,1,0,22,Fiber optic,Two year,0,Credit card,86.12,1896.69,0
C103267,Male,0,0,0,43,DSL,Two year,0,Electronic check,63.9,2748.71,0
C103268,Male,0,0,0,18,None,Month-to-month,0,Credit card,35.73,658.66,0
C103269,Female,0,1,0,21,DSL,Month-to-month,1,Electronic check,52.58,1099.37,0
C103270,Male,0,0,0,13,Fiber optic,Month-to-month,1,Electronic check,89.98,1199.3,0
C103271,Male,0,1,1,11,Fiber optic,Two year,1,Electronic check,98.49,1033.4,1
C103272,Male,1,1,0,27,DSL,Month-to-month,0,Electronic check,51.99,1447.17,0
C103273,Male,0,0,0,9,DSL,One year,1,Mailed check,52.11,437.03,1
C103274,Male,0,1,0,65,Fiber optic,Month-to-month,0,Electronic check,73.2,4700.72,0
C103275,Male,0,1,0,54,Fiber optic,Month-to-month,1,Electronic check,92.0,4940.41,1
C103276,Female,0,1,0,16,Fiber optic,Month-to-month,1,Electronic check,81.2,1286.97,1
C103277,Male,0,1,1,64,DSL,One year,1,Credit card,65.82,4186.76,0
C103278,Female,1,0,0,26,None,One year,1,Bank transfer,25.27,623.24,0
C103279,Female,0,1,0,38,None,Month-to-month,0,Bank transfer,39.41,1532.95,0
C103280,Male,0,0,0,51,Fiber optic,Month-to-month,1,Credit card,93.3,4727.83,0
C103281,Female,0,0,0,56,DSL,Month-to-month,1,Bank transfer,55.57,3032.9,0
C103282,Female,0,1,1,0,DSL,Month-to-month,1,Electronic check,59.58,47.31,1
C103283,Female,0,0,0,20,None,Two year,0,Credit card,31.3,697.59,0
C103284,Female,0,1,1,24,Fiber optic,Month-to-month,1,Mailed check,78.45,1845.56,1
C103285,Male,0,1,0,42,Fiber optic,Two year,1,Mailed check,96.46,4019.83,0
C103286,Male,0,1,0,63,None,Month-to-month,1,Credit card,25.0,1560.87,0
C103287,Female,1,1,1,31,DSL,Two year,1,Electronic check,68.47,2176.62,0
C103288,Female,0,1,0,33,Fiber optic,Two year,1,Electronic check,85.43,2806.61,0
C103289,Female,0,1,1,6,Fiber optic,One year,0,Credit card,80.81,449.04,0
C103290,Female,0,1,0,38,None,Two year,1,Bank transfer,21.5,829.71,0
C103291,Male,1,1,0,35,Fiber optic,Month-to-month,1,Mailed check,100.86,3540.2,0
C103292,Male,0,1,1,46,Fiber optic,One year,1,Credit card,84.64,3910.47,1
C103293,Female,0,0,0,61,DSL,Month-to-month,0,Credit card,84.64,5125.86,0
C103294,Female,0,0,1,41,None,Month-to-month,1,Credit card,28.21,1136.85,0
C103295,Male,0,0,1,3,Fiber optic,Month-to-month,0,Electronic check,78.19,273.97,1
C103296,Male,0,0,0,59,Fiber optic,Two year,1,Credit card,74.32,4399.2,0
C103297,Female,0,0,0,34,None,Two year,1,Bank transfer,36.86,1281.54,0
C103298,Female,0,0,1,35,DSL,Month-to-month,0,Bank transfer,58.45,2043.86,0
C103299,Female,0,1,0,63,Fiber optic,Two year,1,Electronic check,93.58,5932.51,0
C103300,Male,0,1,1,43,None,One year,0,Bank transfer,43.58,1884.2,0
C103301,Female,0,1,0,57,Fiber optic,One year,1,Electronic check,92.35,5245.63,0
C103302,Female,0,1,0,64,None,Month-to-month,1,Credit card,29.7,1926.89,0
C103303,Male,0,1,0,36,None,Month-to-month,0,Bank transfer,34.81,1222.53,0
C103304,Male,0,1,1,71,Fiber optic,Month-to-month,0,Bank transfer,91.43,6545.55,0
C103305,Female,0,0,1,12,DSL,One year,1,Electronic check,51.9,658.08,0
C103306,Female,0,1,0,63,None,Month-to-month,0,Mailed check,35.66,2236.34,0
C103307,Female,0,0,0,61,Fiber optic,Two year,0,Bank transfer,84.63,5155.96,0
C103308,Male,0,0,0,7,Fiber optic,Two year,1,Credit card,99.33,699.94,0
C103309,Female,1,0,0,11,Fiber optic,Month-to-month,0,Bank transfer,89.06,973.61,1
C103310,Male,1,1,0,2,DSL,One year,0,Electronic check,69.53,185.22,0
C103311,Male,0,1,0,20,DSL,Month-to-month,1,Mailed check,60.2,1185.14,0
C103312,Male,0,0,0,72,Fiber optic,One year,1,Electronic check,74.86,5337.33,0
C103313,Male,0,1,0,9,Fiber optic,Month-to-month,0,Bank transfer,89.51,796.54,1
C103314,Female,0,0,0,2,Fiber optic,Two year,1,Mailed check,94.81,215.96,0
C103315,Female,0,0,0,33,DSL,Two year,0,Electronic check,55.54,1868.33,0
C103316,Male,1,0,0,25,Fiber optic,One year,1,Electronic check,85.37,2138.23,1
C103317,Female,1,0,1,45,Fiber optic,Month-to-month,1,Bank transfer,69.29,3095.87,1
C103318,Female,0,1,0,44,DSL,Month-to-month,1,Bank transfer,60.76,2671.9,1
C103319,Female,0,0,0,60,Fiber optic,Two year,1,Electronic check,77.0,4597.07,1
C103320,Female,0,0,1,30,Fiber optic,Two year,1,Bank transfer,91.14,2653.52,1
C103321,Female,0,0,0,33,Fiber optic,Two year,1,Bank transfer,89.68,2929.62,0
C103322,Male,0,1,1,1,Fiber optic,One year,1,Electronic check,87.12,104.98,0
C103323,Male,1,1,0,70,None,One year,0,Electronic check,35.58,2481.13,0
C103324,Male,1,1,0,15,DSL,Month-to-month,1,Electronic check,63.93,948.15,0
C103325,Male,0,1,0,43,DSL,One year,0,Credit card,61.55,2685.39,0
C103326,Female,0,1,0,64,DSL,Month-to-month,1,Electronic check,64.57,4098.74,0
C103327,Male,0,0,0,44,Fiber optic,Two year,1,Credit card,82.34,3592.64,0
C103328,Male,0,0,0,45,None,Month-to-month,0,Bank transfer,32.93,1493.43,1
C103329,Female,0,0,0,12,Fiber optic,Two year,0,Credit card,77.67,907.13,0
C103330,Male,0,0,0,51,None,Month-to-month,1,Credit card,30.38,1524.29,1
C103331,Female,0,0,1,13,Fiber optic,Month-to-month,0,Electronic check,94.75,1285.97,1
C103332,Female,0,0,0,50,DSL,One year,1,Bank transfer,53.79,2651.98,1
C103333,Female,0,0,1,42,DSL,One year,1,Electronic check,51.26,2127.28,0
C103334,Female,0,0,0,35,Fiber optic,One year,1,Electronic check,78.65,2768.11,0
C103335,Female,0,0,0,52,Fiber optic,One year,0,Credit card,99.54,5174.37,0
C103336,Male,0,0,0,52,Fiber optic,Month-to-month,1,Electronic check,82.13,4222.69,0
C103337,Male,0,1,0,14,Fiber optic,Month-to-month,0,Credit card,75.4,1118.04,0
C103338,Female,0,1,1,27,Fiber optic,Two year,1,Credit card,89.93,2400.31,0
C103339,Male,0,0,0,35,Fiber optic,Two year,0,Bank transfer,63.21,2203.76,0
C103340,Female,0,0,0,11,Fiber optic,One year,1,Bank transfer,79.36,888.25,1
C103341,Male,0,0,1,26,Fiber optic,Month-to-month,1,Credit card,98.31,2631.74,0
C103342,Female,0,0,0,3,Fiber optic,One year,1,Electronic check,79.36,223.74,0
C103343,Female,0,0,0,32,DSL,Month-to-month,0,Bank transfer,57.91,1820.94,0
C103344,Male,0,0,1,15,None,Two year,0,Electronic check,27.35,427.67,1
C103345,Male,0,1,0,16,DSL,Month-to-month,1,Electronic check,64.36,1102.84,1
C103346,Male,0,1,0,59,DSL,Month-to-month,0,Electronic check,55.74,3293.42,0
C103347,Male,0,1,1,10,Fiber optic,Month-to-month,0,Electronic check,89.37,883.71,0
C103348,Male,0,1,0,8,None,One year,0,Electronic check,36.57,306.26,0
C103349,Female,0,1,0,23,None,One year,1,Bank transfer,18.51,353.09,0
C103350,Female,1,1,0,1,DSL,One year,1,Bank transfer,58.12,36.59,0
C103351,Female,1,1,1,63,DSL,Month-to-month,1,Credit card,61.16,3789.19,0
C103352,Female,0,1,0,72,Fiber optic,Two year,1,Credit card,92.6,6654.6,0
C103353,Female,0,1,0,58,Fiber optic,Month-to-month,1,Credit card,87.26,5043.13,0
C103354,Female,0,1,0,58,Fiber optic,Month-to-month,1,Credit card,85.98,4894.53,0
C103355,Female,0,1,0,7,DSL,One year,0,Credit card,47.61,339.54,1
C103356,Male,0,0,0,40,Fiber optic,Month-to-month,1,Electronic check,77.94,3139.23,0
C103357,Female,0,0,0,6,DSL,Month-to-month,1,Electronic check,63.54,374.47,1
C103358,Male,1,0,0,21,DSL,Month-to-month,0,Mailed check,55.89,1120.2,0
C103359,Male,0,0,0,35,Fiber optic,One year,1,Electronic check,84.26,2993.38,0
C103360,Female,0,0,0,49,DSL,Month-to-month,0,Credit card,59.51,2982.39,1
C103361,Female,1,0,0,20,Fiber optic,Month-to-month,1,Bank transfer,105.73,2128.61,1
C103362,Male,0,0,0,18,Fiber optic,Month-to-month,1,Credit card,83.02,1481.96,1
C103363,Male,0,1,0,60,Fiber optic,One year,1,Mailed check,98.1,5874.06,0
C103364,Female,0,0,0,16,Fiber optic,Month-to-month,0,Credit card,95.51,1543.33,1
C103365,Female,1,0,0,35,None,Month-to-month,0,Electronic check,31.43,1103.2,0
C103366,Male,0,0,1,20,Fiber optic,Month-to-month,1,Mailed check,80.22,1619.64,0
C103367,Male,0,0,0,62,None,Month-to-month,1,Credit card,28.1,1757.95,0
C103368,Female,0,1,0,39,Fiber optic,Month-to-month,1,Mailed check,83.88,3245.48,0
C103369,Female,0,1,0,7,Fiber optic,One year,0,Bank transfer,101.12,679.04,0
C103370,Male,0,0,0,10,None,Month-to-month,1,Mailed check,30.29,293.09,1
C103371,Female,0,0,0,70,DSL,Month-to-month,1,Credit card,60.29,4236.66,0
C103372,Male,0,0,1,68,DSL,Month-to-month,0,Bank transfer,74.28,4996.46,0
C103373,Female,0,1,0,55,None,Month-to-month,0,Credit card,22.18,1211.9,0
C103374,Male,0,1,0,5,Fiber optic,One year,1,Bank transfer,91.41,455.79,0
C103375,Female,0,1,0,53,DSL,One year,1,Bank transfer,67.62,3566.82,0
C103376,Female,0,0,0,48,None,One year,0,Bank transfer,27.78,1382.54,0
C103377,Male,0,1,0,68,DSL,Month-to-month,1,Bank transfer,61.15,4201.32,0
C103378,Female,0,1,1,35,Fiber optic,Month-to-month,1,Bank transfer,93.7,3294.04,0
C103379,Male,0,1,1,34,Fiber optic,Month-to-month,1,Electronic check,81.96,2848.6,0
C103380,Female,0,0,0,46,Fiber optic,Month-to-month,1,Credit card,95.91,4442.6,0
C103381,Male,0,0,0,10,Fiber optic,Two year,0,Mailed check,82.75,832.19,1
C103382,Male,0,0,0,54,DSL,Month-to-month,0,Electronic check,70.7,3801.11,0
C103383,Male,0,0,0,36,None,Month-to-month,1,Bank transfer,35.37,1259.49,0
C103384,Female,0,1,0,13,Fiber optic,One year,1,Bank transfer,91.39,1201.39,0
C103385,Male,0,0,0,59,DSL,Month-to-month,0,Bank transfer,59.28,3484.51,0
C103386,Male,1,0,1,19,Fiber optic,Two year,1,Credit card,95.82,1767.49,1
C103387,Male,0,1,0,62,Fiber optic,Month-to-month,0,Mailed check,89.57,5540.02,0
C103388,Female,0,0,1,19,DSL,Two year,0,Credit card,34.27,687.1,0
C103389,Female,0,1,1,35,Fiber optic,One year,0,Bank transfer,78.46,2656.01,0
C103390,Female,0,1,0,31,None,One year,1,Mailed check,28.35,927.96,0
C103391,Male,0,1,0,53,DSL,Month-to-month,1,Bank transfer,64.24,3424.81,0
C103392,Male,0,1,0,13,None,Month-to-month,1,Electronic check,32.66,416.38,0
C103393,Female,0,0,1,18,Fiber optic,Month-to-month,0,Credit card,97.39,1763.09,0
C103394,Male,0,0,0,14,Fiber optic,One year,1,Mailed check,91.69,1317.3,0
C103395,Male,0,1,1,16,None,Month-to-month,0,Electronic check,18.0,289.17,0
C103396,Female,0,0,0,33,DSL,Month-to-month,0,Bank transfer,61.58,2065.34,1
C103397,Female,0,0,0,42,None,Month-to-month,1,Electronic check,36.73,1572.44,1
C103398,Male,1,1,1,63,DSL,Two year,1,Electronic check,62.89,3968.2,0
C103399,Male,0,0,0,30,Fiber optic,Month-to-month,0,Electronic check,86.63,2560.03,1
C103400,Female,0,0,1,29,Fiber optic,Month-to-month,0,Credit card,81.05,2347.03,1
C103401,Male,0,0,0,11,DSL,One year,1,Electronic check,69.59,694.04,1
C103402,Male,0,0,0,7,Fiber optic,Two year,0,Bank transfer,82.17,590.79,0
C103403,Male,0,1,0,55,Fiber optic,One year,1,Mailed check,91.74,5031.01,0
C103404,Male,1,0,0,46,Fiber optic,Month-to-month,1,Credit card,90.43,4138.25,0
C103405,Male,0,0,1,38,Fiber optic,Month-to-month,1,Credit card,87.43,3345.28,1
C103406,Male,0,0,0,32,DSL,Month-to-month,1,Credit card,65.87,2063.38,0
C103407,Female,0,1,0,37,DSL,Month-to-month,1,Mailed check,63.61,2357.49,0
C103408,Male,1,0,0,61,DSL,Month-to-month,1,Mailed check,72.22,4393.53,1
C103409,Female,0,0,0,13,None,Month-to-month,1,Credit card,32.41,415.02,0
C103410,Male,0,1,1,36,Fiber optic,Month-to-month,1,Electronic check,95.32,3441.47,1
C103411,Female,0,0,0,17,Fiber optic,Month-to-month,1,Electronic check,80.89,1438.95,0
C103412,Male,0,1,1,7,Fiber optic,One year,1,Credit card,80.39,576.68,0
C103413,Female,0,0,0,50,Fiber optic,Month-to-month,0,Electronic check,85.5,4322.54,0
C103414,Female,0,0,0,51,DSL,Two year,0,Mailed check,66.0,3414.84,0
C103415,Female,0,0,0,62,DSL,Two year,0,Electronic check,64.25,4010.44,0
C103416,Male,1,1,0,1,Fiber optic,Month-to-month,0,Electronic check,78.99,14.45,1
C103417,Male,1,0,0,12,DSL,Month-to-month,1,Credit card,68.24,810.49,1
C103418,Female,0,0,1,41,None,Two year,0,Electronic check,19.98,781.01,0
C103419,Male,0,1,0,59,DSL,Two year,0,Mailed check,65.39,3958.24,0
C103420,Male,0,0,1,68,Fiber optic,Month-to-month,1,Electronic check,89.29,6036.59,1
C103421,Female,1,1,0,57,Fiber optic,Month-to-month,0,Mailed check,83.2,4690.0,0
C103422,Male,0,1,0,66,Fiber optic,Two year,1,Credit card,82.71,5361.9,0
C103423,Female,1,1,0,59,None,One year,1,Bank transfer,28.07,1619.86,0
C103424,Female,0,0,0,23,Fiber optic,One year,0,Bank transfer,85.66,1974.48,1
C103425,Male,0,0,0,42,DSL,Month-to-month,0,Bank transfer,51.63,2206.51,1
C103426,Female,0,1,1,46,Fiber optic,Two year,0,Electronic check,89.82,4094.26,0
C103427,Male,0,0,1,25,DSL,Month-to-month,1,Mailed check,71.25,1822.25,0
C103428,Male,1,0,0,64,DSL,Month-to-month,1,Credit card,68.88,4406.09,1
C103429,Male,0,1,0,56,Fiber optic,One year,1,Credit card,89.52,4996.13,0
C103430,Male,0,1,0,37,DSL,Month-to-month,1,Electronic check,58.4,2166.85,0
C103431,Male,0,0,0,35,DSL,Month-to-month,1,Credit card,63.03,2255.67,0
C103432,Male,1,0,0,57,Fiber optic,One year,1,Credit card,85.95,4900.94,0
C103433,Female,0,1,0,16,Fiber optic,One year,0,Credit card,85.99,1337.05,0
C103434,Female,0,1,1,15,None,Two year,1,Credit card,34.49,532.19,0
C103435,Male,0,0,0,29,DSL,Month-to-month,1,Credit card,61.14,1787.34,0
C103436,Female,0,0,0,9,Fiber optic,Month-to-month,1,Electronic check,72.3,644.04,1
C103437,Female,0,0,1,33,Fiber optic,Month-to-month,1,Mailed check,93.4,3117.95,1
C103438,Female,1,0,0,31,Fiber optic,Month-to-month,0,Credit card,88.18,2653.46,1
C103439,Male,0,0,0,36,Fiber optic,Month-to-month,1,Bank transfer,88.2,3187.7,0
C103440,Female,0,1,1,33,Fiber optic,Month-to-month,1,Bank transfer,77.6,2588.25,0
C103441,Female,0,0,0,65,Fiber optic,Month-to-month,1,Mailed check,80.34,5171.39,0
C103442,Female,0,0,0,20,DSL,Month-to-month,1,Electronic check,56.28,1073.69,0
C103443,Female,0,1,0,30,DSL,Month-to-month,1,Credit card,57.33,1754.83,0
C103444,Male,1,0,1,53,Fiber optic,Month-to-month,1,Mailed check,83.08,4444.35,0
C103445,Female,0,0,0,20,DSL,Month-to-month,0,Bank transfer,50.55,1058.59,1
C103446,Male,0,1,0,47,DSL,One year,0,Electronic check,77.21,3604.62,0
C103447,Male,0,0,0,70,Fiber optic,Month-to-month,0,Credit card,97.02,6798.44,0
C103448,Female,0,1,0,27,DSL,Two year,0,Electronic check,62.22,1691.6,1
C103449,Male,0,0,0,17,DSL,Month-to-month,1,Credit card,61.73,989.66,1
C103450,Male,1,0,0,13,Fiber optic,One year,0,Electronic check,99.61,1300.43,0
C103451,Male,0,1,1,0,None,Two year,1,Credit card,39.99,44.84,0
C103452,Female,0,0,0,20,Fiber optic,Two year,1,Mailed check,81.08,1647.69,0
C103453,Female,1,1,1,62,DSL,Two year,1,Credit card,63.98,3946.76,0
C103454,Male,0,0,1,18,DSL,Month-to-month,1,Bank transfer,60.54,1133.49,0
C103455,Male,0,1,1,69,None,Month-to-month,1,Electronic check,24.85,1717.46,0
C103456,Male,1,0,1,69,Fiber optic,One year,1,Electronic check,85.68,5971.76,0
C103457,Male,1,1,0,49,Fiber optic,Month-to-month,1,Credit card,86.31,4255.32,0
C103458,Female,0,1,1,71,DSL,One year,0,Bank transfer,61.69,4389.71,0
C103459,Male,0,0,0,29,DSL,One year,1,Mailed check,63.73,1806.8,1
C103460,Female,1,0,0,69,DSL,Month-to-month,0,Electronic check,71.51,4887.99,0
C103461,Male,0,0,0,39,None,Month-to-month,0,Credit card,18.54,779.09,0
C103462,Female,0,1,0,5,None,One year,0,Bank transfer,32.74,194.42,0
C103463,Female,1,0,0,60,DSL,One year,1,Bank transfer,53.4,3194.02,0
C103464,Male,0,1,1,69,Fiber optic,Two year,0,Mailed check,86.89,5980.82,0
C103465,Male,0,0,0,64,None,One year,1,Mailed check,35.35,2270.17,0
C103466,Male,0,0,0,30,None,Month-to-month,1,Mailed check,31.55,899.42,0
C103467,Female,0,1,0,7,Fiber optic,Month-to-month,0,Electronic check,82.47,560.92,0
C103468,Female,0,0,1,42,DSL,Month-to-month,0,Credit card,62.28,2637.2,0
C103469,Male,0,0,0,63,None,Month-to-month,1,Mailed check,40.22,2559.98,1
C103470,Female,0,1,0,61,DSL,One year,1,Mailed check,57.27,3480.59,0
C103471,Female,0,1,1,45,DSL,One year,1,Mailed check,66.53,3049.86,0
C103472,Male,0,0,1,57,DSL,Two year,1,Mailed check,69.72,4010.61,0
